Doug Gabriel,2TM,WR,26,15,5,0,0,0,0,0,0,0,0,0,54,30,428,14.27,3,1,0,3,0,0,61,89.8,93.3,74.8,0,71,0
Peerless Price,BUF,WR,30,16,15,0,0,0,0,0,5,18,3.60,0,78,49,402,8.20,3,1,0,3,0,0,60,108.0,111.5,83.5,0,72,0
Cedrick Wilson,PIT,WR,28,15,12,1,1,21,0,0,2,14,7.00,0,69,37,504,13.62,1,2,0,1,0,0,59,93.6,97.6,75.1,0,73,0
Bobby Wade,TEN,WR,25,16,2,0,0,0,0,0,0,0,0,0,58,33,461,13.97,2,2,0,2,0,0,58,89.1,93.1,72.6,0,74,0
Terrance Copper,NOR,WR,24,15,4,0,0,0,0,0,1,8,8.00,0,42,23,385,16.74,3,2,0,3,0,0,57,78.3,82.3,66.8,0,75,0
Hank Baskett,PHI,WR,24,16,5,0,1,0,0,1,0,0,0,0,42,22,464,21.09,2,0,0,2,0,0,56,78.4,82.4,68.4,0,76,0
Drew Carter,CAR,WR,25,14,2,0,0,0,0,0,2,18,9.00,0,51,28,357,12.75,3,0,0,3,0,0,56,83.5,86.5,69.5,0,77,0
Bo Scaife,TEN,TE,25,14,12,0,0,0,0,0,1,13,13.00,1,56,29,370,12.76,2,1,0,3,0,0,56,84.3,87.8,69.8,0,16,0
Andrew Walter,OAK,QB,24,12,8,147,276,1677,3,13,14,30,2.14,0,0,0,0,0,0,13,0,0,0,0,56,43.1,65.6,56.1,0,40,0
Dan Campbell,DET,TE,30,16,11,0,0,0,0,0,0,0,0,0,32,21,308,14.67,4,0,0,4,0,0,55,75.8,78.8,65.3,0,17,0
Chris Baker,NYJ,TE,27,16,14,0,0,0,0,0,0,0,0,0,45,31,300,9.68,4,0,0,4,0,0,54,85.0,88.0,69.5,0,18,0
Noah Herron,GNB,RB,24,16,0,0,0,0,0,0,37,150,4.05,1,35,29,211,7.28,2,2,0,3,0,0,54,81.1,88.1,66.6,0,56,0
Josh Reed,BUF,WR,26,13,1,0,0,0,0,0,4,13,3.25,0,48,34,410,12.06,2,0,0,2,0,0,54,88.3,91.3,71.3,0,78,0
Amani Toomer,NYG,WR,32,8,8,0,0,0,0,0,1,0,0.00,0,43,32,360,11.25,3,0,0,3,0,0,54,86.0,89.0,70.0,0,79,0
Aaron Brooks,OAK,QB,30,8,8,110,192,1105,3,8,22,124,5.64,0,0,0,0,0,0,5,0,0,0,0,53,47.6,64.1,55.6,0,41,0
Najeh Davenport,PIT,RB,27,13,0,0,0,0,0,0,60,221,3.68,1,21,15,193,12.87,1,2,0,2,0,0,53,66.4,73.4,58.9,0,57,0
Tony Scheffler,DEN,TE,23,13,5,0,0,0,0,0,1,3,3.00,0,37,18,286,15.89,4,0,0,4,0,0,53,70.9,73.9,61.9,0,20,0
George Wrighster,JAX,TE,25,16,10,0,0,0,0,0,0,0,0,0,63,39,353,9.05,3,0,0,3,0,0,53,92.3,95.3,72.8,0,19,0
Demetrius Williams,BAL,WR,23,16,0,0,0,0,0,0,0,0,0,0,45,22,396,18.00,2,0,0,2,0,0,52,73.6,76.6,62.6,0,80,0
Justin Griffith,ATL,RB,26,16,11,0,0,0,0,0,19,106,5.58,1,28,23,168,7.30,3,3,0,4,0,0,51,71.4,78.9,59.9,0,58,0
Roddy White,ATL,WR,25,16,5,0,0,0,0,0,0,0,0,0,65,30,506,16.87,0,1,0,0,0,0,51,79.6,83.1,64.6,0,81,0
Ashley Lelie,ATL,WR,26,15,10,0,0,0,0,0,0,0,0,0,68,28,430,15.36,1,0,0,1,0,0,49,77.0,80.0,63.0,0,82,0
Jerramy Stevens,SEA,TE,27,11,6,0,0,0,0,0,0,0,0,0,48,22,231,10.50,4,1,0,4,1,0,49,70.1,73.6,59.1,0,21,0
Daunte Culpepper,MIA,QB,29,4,4,81,134,929,2,3,10,20,2.00,1,0,0,0,0,0,3,0,1,0,0,47,44.2,51.7,47.2,0,42,0
Greg Lewis,PHI,WR,26,16,3,0,0,0,0,0,0,0,0,0,34,24,348,14.50,2,1,0,2,0,0,47,69.8,73.3,57.8,0,83,0
Mark Bradley,CHI,WR,24,10,0,0,0,0,0,0,0,0,0,0,23,14,282,20.14,3,0,0,3,0,0,46,60.2,63.2,53.2,0,84,0
Michael Clayton,TAM,WR,24,12,9,0,0,0,0,0,5,41,8.20,0,65,33,356,10.79,1,2,0,1,0,0,46,76.7,80.7,60.2,0,87,0
Ike Hilliard,TAM,WR,30,16,0,0,0,0,0,0,0,0,0,0,55,34,339,9.97,2,3,0,2,0,0,46,76.9,81.4,59.9,0,85,0
Roscoe Parrish,BUF,WR,24,16,1,0,0,0,0,0,2,18,9.00,0,40,23,320,13.91,2,2,0,3,0,0,46,72.8,76.8,61.3,0,86,0
